,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp_x,date,hour,hours_Min,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,timestamp_y,description
110,70,37.761814,-122.40586100000002,0,0.01,0,0,1,0,0,0,0,0,1,2,2017-04-07 09:30:48,2017-04-07,9,09:30,2017,7,4,9,Overcast,,0.01,61.0,81.0,15.0,10.0,No,2017-04-07 09:00:00,
111,71,37.711308,-122.395531,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-01-04 19:09:42,2020-01-04,19,19:09,2020,4,1,19,Partly Cloudy,53.0,0.0,53.0,77.0,9.0,10.0,No,2020-01-04 19:00:00,
112,72,37.711311,-122.395523,0,0.0,0,0,1,0,0,0,0,0,1,2,2017-12-04 09:16:52,2017-12-04,9,09:16,2017,4,12,9,Partly Cloudy,,,54.0,40.0,5.8,10.0,No,2017-12-04 09:00:00,
113,73,37.740299,-122.407848,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-11-01 18:50:00,2019-11-01,18,18:50,2019,1,11,18,Fair,64.0,0.0,64.0,31.0,12.0,10.0,No,2019-11-01 18:00:00,
114,74,37.80715,-122.47567,0,0.008,0,0,0,0,0,0,0,0,1,3,2018-03-22 11:04:08,2018-03-22,11,11:04,2018,22,3,11,Overcast,,0.03,54.0,83.0,18.4,7.0,No,2018-03-22 11:00:00,
115,75,37.719141,-122.448457,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-07 13:51:00,2019-12-07,13,13:51,2019,7,12,13,Rain / Windy,62.0,0.02,62.0,78.0,23.0,5.0,No,2019-12-07 13:00:00,
116,76,37.807153,-122.47569399999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-06-28 18:43:00,2020-06-28,18,18:43,2020,28,6,18,Fair,61.0,0.0,61.0,62.0,17.0,10.0,No,2020-06-28 18:00:00,
117,77,37.775528,-122.42609399999999,0,0.0,1,0,0,0,0,0,0,1,0,2,2018-02-14 14:54:07,2018-02-14,14,14:54,2018,14,2,14,Scattered Clouds,,,57.0,55.0,19.6,10.0,No,2018-02-14 14:00:00,
118,78,37.770084000000004,-122.42086,0,0.0,0,0,0,0,0,0,0,0,0,2,2017-11-05 09:07:41,2017-11-05,9,09:07,2017,5,11,9,Mostly Cloudy,,,54.0,62.0,5.8,10.0,No,2017-11-05 09:00:00,
119,79,37.72999,-122.403729,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-07 15:04:00,2020-02-07,15,15:04,2020,7,2,15,Fair,64.0,0.0,64.0,54.0,12.0,9.0,No,2020-02-07 15:00:00,
120,79,37.72999,-122.403729,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-07 15:04:00,2020-02-07,15,15:04,2020,7,2,15,Fair,60.0,0.0,60.0,60.0,20.0,10.0,No,2020-02-07 15:00:00,
121,80,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,2,2016-06-29 11:29:38,2016-06-29,11,11:29,2016,29,6,11,Overcast,,,60.1,69.0,10.4,10.0,No,2016-06-29 11:00:00,
122,81,37.738640000000004,-122.407997,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-09-26 08:30:27,2018-09-26,8,08:30,2018,26,9,8,Mostly Cloudy,,,55.0,86.0,6.9,7.0,No,2018-09-26 08:00:00,
123,81,37.738640000000004,-122.407997,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-09-26 08:30:27,2018-09-26,8,08:30,2018,26,9,8,Mostly Cloudy,,,54.0,90.0,3.5,5.0,No,2018-09-26 08:00:00,
124,82,37.76083,-122.39235,0,0.374,0,0,1,0,0,0,0,0,1,2,2016-12-12 19:00:44,2016-12-12,19,19:00,2016,12,12,19,Mostly Cloudy,,,52.0,77.0,8.1,10.0,No,2016-12-12 19:00:00,
125,82,37.76083,-122.39235,0,0.374,0,0,1,0,0,0,0,0,1,2,2016-12-12 19:00:44,2016-12-12,19,19:00,2016,12,12,19,Mostly Cloudy,,,51.1,80.0,4.6,10.0,No,2016-12-12 19:00:00,
126,83,37.76181,-122.405846,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-09 20:19:00,2019-10-09,20,20:19,2019,9,10,20,Fair,61.0,0.0,61.0,58.0,6.0,10.0,No,2019-10-09 20:00:00,
127,83,37.76181,-122.405846,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-10-09 20:19:00,2019-10-09,20,20:19,2019,9,10,20,Fair,60.0,0.0,60.0,67.0,5.0,10.0,No,2019-10-09 20:00:00,
128,84,37.72792000000001,-122.40295,0,0.106,0,0,0,0,0,0,0,0,1,3,2017-02-22 09:07:07,2017-02-22,9,09:07,2017,22,2,9,Mostly Cloudy,,,51.1,66.0,9.2,10.0,No,2017-02-22 09:00:00,
129,84,37.72792000000001,-122.40295,0,0.106,0,0,0,0,0,0,0,0,1,3,2017-02-22 09:07:07,2017-02-22,9,09:07,2017,22,2,9,Partly Cloudy,,,52.0,66.0,11.5,10.0,No,2017-02-22 09:00:00,
130,85,37.759823,-122.39225800000001,0,0.01,0,0,0,0,0,0,0,0,1,3,2016-05-05 10:49:48,2016-05-05,10,10:49,2016,5,5,10,Overcast,,,63.0,65.0,5.8,10.0,No,2016-05-05 10:00:00,
131,86,37.73235,-122.4141,0,0.67,0,0,0,0,0,0,0,0,1,2,2019-06-03 18:11:24,2019-06-03,18,18:11,2019,3,6,18,Fair,61.0,0.0,61.0,70.0,18.0,10.0,No,2019-06-03 18:00:00,
132,87,37.808323,-122.36736299999998,0,0.0,0,0,1,0,0,0,1,0,1,3,2019-02-08 18:40:24,2019-02-08,18,18:40,2019,8,2,18,Overcast,,0.0,48.0,86.0,8.1,10.0,No,2019-02-08 18:00:00,
133,88,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-26 18:21:34,2020-04-26,18,18:21,2020,26,4,18,Fair,65.0,0.0,65.0,50.0,15.0,10.0,No,2020-04-26 18:00:00,
134,89,37.752501,-122.402997,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-12-03 17:39:00,2019-12-03,17,17:39,2019,3,12,17,Cloudy,56.0,0.0,56.0,87.0,0.0,10.0,No,2019-12-03 17:00:00,
135,90,37.808491,-122.36734799999999,0,0.0,0,0,0,0,0,0,1,0,1,3,2019-12-25 18:04:59,2019-12-25,18,18:04,2019,25,12,18,Cloudy,53.0,0.0,53.0,64.0,17.0,10.0,No,2019-12-25 18:00:00,
136,91,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-01 17:09:00,2019-10-01,17,17:09,2019,1,10,17,Fair,69.0,0.0,69.0,39.0,20.0,10.0,No,2019-10-01 17:00:00,
137,92,37.743958,-122.405594,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-03-23 18:29:54,2017-03-23,18,18:29,2017,23,3,18,Mostly Cloudy,,,55.0,64.0,8.1,10.0,No,2017-03-23 18:00:00,
138,93,37.734970000000004,-122.406746,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-28 11:07:01,2019-10-28,11,11:07,2019,28,10,11,Partly Cloudy,63.0,0.0,63.0,15.0,9.0,10.0,No,2019-10-28 11:00:00,
139,93,37.734970000000004,-122.406746,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-28 11:07:01,2019-10-28,11,11:07,2019,28,10,11,Fair,65.0,0.0,65.0,14.0,5.0,10.0,No,2019-10-28 11:00:00,
140,94,37.732208,-122.41451299999999,0,0.0,0,0,1,0,0,0,0,0,1,3,2018-11-06 15:04:32,2018-11-06,15,15:04,2018,6,11,15,Partly Cloudy,,,66.9,44.0,16.1,10.0,No,2018-11-06 15:00:00,
141,95,37.778081,-122.40116499999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-20 22:15:00,2019-12-20,22,22:15,2019,20,12,22,Partly Cloudy,51.0,0.0,51.0,89.0,3.0,5.0,No,2019-12-20 22:00:00,
142,95,37.778081,-122.40116499999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-20 22:15:00,2019-12-20,22,22:15,2019,20,12,22,Mostly Cloudy,52.0,0.0,52.0,86.0,5.0,5.0,No,2019-12-20 22:00:00,
143,96,37.803096999999994,-122.452774,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-07-19 19:32:39,2019-07-19,19,19:32,2019,19,7,19,Fair,67.0,0.0,67.0,61.0,8.0,10.0,No,2019-07-19 19:00:00,
144,97,37.765282,-122.40485,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-19 17:41:30,2019-09-19,17,17:41,2019,19,9,17,Fair / Windy,69.0,0.0,69.0,49.0,22.0,10.0,No,2019-09-19 17:00:00,
145,97,37.765282,-122.40485,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-19 17:41:30,2019-09-19,17,17:41,2019,19,9,17,Fair,73.0,0.0,73.0,48.0,16.0,10.0,No,2019-09-19 17:00:00,
146,98,37.810520000000004,-122.36465,0,0.0,0,0,1,0,0,0,0,0,1,4,2020-03-20 11:43:34,2020-03-20,11,11:43,2020,20,3,11,Fair,60.0,0.0,60.0,55.0,8.0,10.0,No,2020-03-20 11:00:00,
147,98,37.810520000000004,-122.36465,0,0.0,0,0,1,0,0,0,0,0,1,4,2020-03-20 11:43:34,2020-03-20,11,11:43,2020,20,3,11,Fair,59.0,0.0,59.0,58.0,6.0,10.0,No,2020-03-20 11:00:00,
148,99,37.711312,-122.395505,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-01 19:05:00,2019-11-01,19,19:05,2019,1,11,19,Fair,64.0,0.0,64.0,31.0,12.0,10.0,No,2019-11-01 19:00:00,
149,100,37.7785,-122.4056,0,0.0,1,0,0,0,0,0,0,0,0,2,2019-02-15 17:14:13,2019-02-15,17,17:14,2019,15,2,17,Mostly Cloudy,,0.0,50.0,63.0,10.4,10.0,No,2019-02-15 17:00:00,
150,101,37.767635,-122.396201,0,0.0,0,0,0,0,1,0,0,0,1,2,2020-02-28 18:20:00,2020-02-28,18,18:20,2020,28,2,18,Mostly Cloudy,57.0,0.0,57.0,77.0,14.0,10.0,No,2020-02-28 18:00:00,
151,102,37.798157,-122.377769,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-03-04 12:52:11,2020-03-04,12,12:52,2020,4,3,12,Partly Cloudy,70.0,0.0,70.0,36.0,5.0,10.0,No,2020-03-04 12:00:00,
152,103,37.752501,-122.402997,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-08 17:48:00,2019-11-08,17,17:48,2019,8,11,17,Fair,54.0,0.0,54.0,80.0,17.0,5.0,No,2019-11-08 17:00:00,
153,103,37.752501,-122.402997,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-11-08 17:48:00,2019-11-08,17,17:48,2019,8,11,17,Haze,54.0,0.0,54.0,83.0,9.0,6.0,No,2019-11-08 17:00:00,
154,104,37.732292,-122.41490900000001,0,0.0,0,0,1,0,0,0,0,0,1,3,2018-02-13 07:48:12,2018-02-13,7,07:48,2018,13,2,7,Clear,,,50.0,43.0,10.4,10.0,No,2018-02-13 07:00:00,
155,105,37.78699500000001,-122.38987,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-09-05 12:51:39,2017-09-05,12,12:51,2017,5,9,12,Partly Cloudy,,,80.1,62.0,12.7,10.0,No,2017-09-05 12:00:00,
156,106,37.778062,-122.401983,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-05 15:25:00,2019-10-05,15,15:25,2019,5,10,15,Fair,79.0,0.0,79.0,30.0,12.0,10.0,No,2019-10-05 15:00:00,
157,107,37.813098,-122.36171000000002,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-24 18:03:00,2020-01-24,18,18:03,2020,24,1,18,Cloudy,59.0,0.0,59.0,81.0,5.0,10.0,No,2020-01-24 18:00:00,
158,107,37.813098,-122.36171000000002,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-24 18:03:00,2020-01-24,18,18:03,2020,24,1,18,Cloudy,60.0,0.0,60.0,78.0,5.0,10.0,No,2020-01-24 18:00:00,
159,108,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-09-27 18:52:16,2018-09-27,18,18:52,2018,27,9,18,Mostly Cloudy,,,57.9,87.0,12.7,10.0,No,2018-09-27 18:00:00,
160,109,37.76181,-122.405846,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-01-18 17:24:00,2020-01-18,17,17:24,2020,18,1,17,Mostly Cloudy,51.0,0.0,51.0,63.0,8.0,10.0,No,2020-01-18 17:00:00,
161,110,37.738640000000004,-122.407997,0,0.0,0,0,0,0,0,0,0,0,1,2,2016-08-10 11:56:39,2016-08-10,11,11:56,2016,10,8,11,Partly Cloudy,,,70.0,61.0,11.5,10.0,No,2016-08-10 11:00:00,
162,111,37.807072,-122.47561599999999,0,0.01,0,0,0,0,0,0,0,0,1,2,2016-11-08 18:19:08,2016-11-08,18,18:19,2016,8,11,18,Scattered Clouds,,,68.0,68.0,6.9,10.0,No,2016-11-08 18:00:00,
163,111,37.807072,-122.47561599999999,0,0.01,0,0,0,0,0,0,0,0,1,2,2016-11-08 18:19:08,2016-11-08,18,18:19,2016,8,11,18,Scattered Clouds,,,68.0,65.0,9.2,10.0,No,2016-11-08 18:00:00,
164,112,37.752502,-122.40300800000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2017-06-13 15:59:04,2017-06-13,15,15:59,2017,13,6,15,Clear,,,71.1,51.0,15.0,10.0,No,2017-06-13 15:00:00,
165,113,37.779289,-122.400429,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-03-27 14:08:30,2018-03-27,14,14:08,2018,27,3,14,Scattered Clouds,,,66.9,42.0,9.2,10.0,No,2018-03-27 14:00:00,
166,114,37.743961,-122.405602,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-06-21 02:27:43,2020-06-21,2,02:27,2020,21,6,2,Fair,60.0,0.0,60.0,83.0,7.0,10.0,No,2020-06-21 02:00:00,
167,114,37.743961,-122.405602,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-06-21 02:27:43,2020-06-21,2,02:27,2020,21,6,2,Fair,60.0,0.0,60.0,83.0,6.0,10.0,No,2020-06-21 02:00:00,
168,115,37.73137,-122.42358999999999,0,0.42200000000000004,0,0,0,0,0,0,0,0,1,2,2017-02-07 05:31:50,2017-02-07,5,05:31,2017,7,2,5,Rain,,0.15,61.0,87.0,36.8,2.5,No,2017-02-07 05:00:00,
169,116,37.709315999999994,-122.467303,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-06 16:08:00,2020-02-06,16,16:08,2020,6,2,16,Fair,61.0,0.0,61.0,60.0,3.0,10.0,No,2020-02-06 16:00:00,
170,116,37.709315999999994,-122.467303,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-06 16:08:00,2020-02-06,16,16:08,2020,6,2,16,Fair,63.0,0.0,63.0,48.0,5.0,10.0,No,2020-02-06 16:00:00,
171,117,37.767809,-122.405666,0,0.106,0,0,0,0,0,0,0,0,1,2,2020-09-24 07:17:30,2020-09-24,7,07:17,2020,24,9,7,Fair,62.0,0.0,62.0,90.0,0.0,10.0,No,2020-09-24 07:00:00,
172,117,37.767809,-122.405666,0,0.106,0,0,0,0,0,0,0,0,1,2,2020-09-24 07:17:30,2020-09-24,7,07:17,2020,24,9,7,Mostly Cloudy,63.0,0.0,63.0,87.0,10.0,6.0,No,2020-09-24 07:00:00,
173,118,37.765289,-122.40489199999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-09-02 06:15:59,2017-09-02,6,06:15,2017,2,9,6,Clear,,,73.0,73.0,3.5,8.0,No,2017-09-02 06:00:00,
174,118,37.765289,-122.40489199999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-09-02 06:15:59,2017-09-02,6,06:15,2017,2,9,6,Clear,,,73.9,41.0,,9.0,No,2017-09-02 06:00:00,
175,119,37.732209999999995,-122.43226000000001,0,0.406,0,0,1,0,0,0,0,0,1,2,2016-04-12 16:23:48,2016-04-12,16,16:23,2016,12,4,16,Mostly Cloudy,,,61.0,72.0,19.6,10.0,No,2016-04-12 16:00:00,
176,120,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-03-26 22:10:14,2020-03-26,22,22:10,2020,26,3,22,Fair,53.0,0.0,53.0,64.0,9.0,10.0,No,2020-03-26 22:00:00,
177,120,37.81053,-122.36464,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-03-26 22:10:14,2020-03-26,22,22:10,2020,26,3,22,Fair,51.0,0.0,51.0,61.0,0.0,10.0,No,2020-03-26 22:00:00,
178,121,37.75311,-122.4028,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-22 14:04:30,2019-10-22,14,14:04,2019,22,10,14,Fair,81.0,0.0,81.0,29.0,9.0,10.0,No,2019-10-22 14:00:00,
179,121,37.75311,-122.4028,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-22 14:04:30,2019-10-22,14,14:04,2019,22,10,14,Fair,77.0,0.0,77.0,45.0,3.0,10.0,No,2019-10-22 14:00:00,
180,122,37.733986,-122.40593700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-08 13:45:16,2019-10-08,13,13:45,2019,8,10,13,Mostly Cloudy,73.0,0.0,73.0,53.0,13.0,10.0,No,2019-10-08 13:00:00,
181,122,37.733986,-122.40593700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-08 13:45:16,2019-10-08,13,13:45,2019,8,10,13,Mostly Cloudy,79.0,0.0,79.0,35.0,10.0,10.0,No,2019-10-08 13:00:00,
182,123,37.732292,-122.41490900000001,0,0.0,0,0,1,0,0,0,0,0,1,3,2018-09-24 08:51:27,2018-09-24,8,08:51,2018,24,9,8,Partly Cloudy,,,57.9,81.0,,10.0,No,2018-09-24 08:00:00,
183,124,37.752502,-122.40303,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-10-14 15:50:00,2020-10-14,15,15:50,2020,14,10,15,Fair,87.0,0.0,87.0,36.0,14.0,10.0,No,2020-10-14 15:00:00,
184,125,37.743958,-122.405777,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-07-10 23:14:21,2019-07-10,23,23:14,2019,10,7,23,Fair,61.0,0.0,61.0,81.0,14.0,10.0,No,2019-07-10 23:00:00,
185,125,37.743958,-122.405777,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-07-10 23:14:21,2019-07-10,23,23:14,2019,10,7,23,Fair,63.0,0.0,63.0,78.0,6.0,10.0,No,2019-07-10 23:00:00,
186,126,37.63275,-122.40273,0,0.611,0,0,0,0,0,0,0,0,1,2,2018-06-04 05:39:55,2018-06-04,5,05:39,2018,4,6,5,Partly Cloudy,,,55.9,75.0,18.4,10.0,No,2018-06-04 05:00:00,
187,127,37.770916,-122.405716,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-09-25 18:33:41,2019-09-25,18,18:33,2019,25,9,18,Partly Cloudy,86.0,0.0,86.0,40.0,10.0,10.0,No,2019-09-25 18:00:00,
188,127,37.770916,-122.405716,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-09-25 18:33:41,2019-09-25,18,18:33,2019,25,9,18,Fair,86.0,0.0,86.0,30.0,16.0,10.0,No,2019-09-25 18:00:00,
189,128,37.80669,-122.474869,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-08-17 02:20:54,2019-08-17,2,02:20,2019,17,8,2,Fair,65.0,0.0,65.0,68.0,8.0,10.0,No,2019-08-17 02:00:00,
190,129,37.749271,-122.40385400000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-11-15 09:33:38,2017-11-15,9,09:33,2017,15,11,9,Overcast,,0.0,55.9,77.0,9.2,10.0,No,2017-11-15 09:00:00,
191,130,37.72994600000001,-122.439507,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-03-10 06:28:50,2020-03-10,6,06:28,2020,10,3,6,Mostly Cloudy,52.0,0.0,52.0,77.0,3.0,10.0,No,2020-03-10 06:00:00,
192,131,37.724003,-122.40149699999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-06-02 18:34:07,2020-06-02,18,18:34,2020,2,6,18,Partly Cloudy / Windy,77.0,0.0,77.0,42.0,21.0,10.0,No,2020-06-02 18:00:00,
193,131,37.724003,-122.40149699999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-06-02 18:34:07,2020-06-02,18,18:34,2020,2,6,18,Partly Cloudy / Windy,78.0,0.0,78.0,40.0,23.0,10.0,No,2020-06-02 18:00:00,
194,132,37.808987,-122.36685200000001,0,0.270000010729,0,0,0,0,0,0,0,0,1,3,2018-01-25 17:39:41,2018-01-25,17,17:39,2018,25,1,17,Mostly Cloudy,,,52.0,74.0,5.8,10.0,No,2018-01-25 17:00:00,
195,133,37.769375,-122.405533,0,0.01,0,0,0,0,0,0,0,0,1,2,2017-04-24 00:48:13,2017-04-24,0,00:48,2017,24,4,0,Scattered Clouds,,,54.0,75.0,26.5,10.0,No,2017-04-24 00:00:00,
196,134,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-05-12 18:50:03,2018-05-12,18,18:50,2018,12,5,18,Partly Cloudy,,,61.0,72.0,13.8,10.0,No,2018-05-12 18:00:00,
197,135,37.80773,-122.36762,0,0.0,0,0,0,0,0,0,0,0,1,1,2020-05-01 14:07:54,2020-05-01,14,14:07,2020,1,5,14,Fair,72.0,0.0,72.0,35.0,15.0,10.0,No,2020-05-01 14:00:00,
198,136,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-03-22 23:52:12,2018-03-22,23,23:52,2018,22,3,23,Partly Cloudy,,,48.0,63.0,19.6,10.0,No,2018-03-22 23:00:00,
199,137,37.808498,-122.36685200000001,0,0.01,0,0,0,0,0,0,1,0,1,3,2017-01-19 12:25:00,2017-01-19,12,12:25,2017,19,1,12,Scattered Clouds,,,55.9,75.0,6.9,10.0,No,2017-01-19 12:00:00,
200,138,37.761857,-122.405846,0,0.001,0,0,1,0,0,0,0,0,1,2,2016-04-26 15:35:16,2016-04-26,15,15:35,2016,26,4,15,Mostly Cloudy,,,64.9,47.0,13.8,10.0,No,2016-04-26 15:00:00,
201,139,37.710190000000004,-122.39551499999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2019-08-13 06:44:52,2019-08-13,6,06:44,2019,13,8,6,Fair,61.0,0.0,61.0,81.0,8.0,10.0,No,2019-08-13 06:00:00,
202,140,37.80791,-122.3674,0,0.214,0,0,1,0,0,0,0,0,1,3,2019-05-17 21:22:32,2019-05-17,21,21:22,2019,17,5,21,Mostly Cloudy,57.0,0.0,57.0,64.0,13.0,10.0,No,2019-05-17 21:00:00,
203,141,37.733389,-122.411624,0,0.517,0,0,0,0,0,0,0,0,1,3,2017-09-29 09:57:57,2017-09-29,9,09:57,2017,29,9,9,Mostly Cloudy,,,64.0,73.0,12.7,10.0,No,2017-09-29 09:00:00,
204,142,37.719101,-122.39973400000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-07-12 07:25:42,2017-07-12,7,07:25,2017,12,7,7,Partly Cloudy,,,60.1,75.0,6.9,10.0,No,2017-07-12 07:00:00,
205,142,37.719101,-122.39973400000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-07-12 07:25:42,2017-07-12,7,07:25,2017,12,7,7,Partly Cloudy,,,57.0,81.0,6.9,10.0,No,2017-07-12 07:00:00,
206,143,37.772859999999994,-122.40655,0,0.0,0,0,1,0,0,0,0,0,1,3,2020-06-11 11:36:07,2020-06-11,11,11:36,2020,11,6,11,Partly Cloudy,71.0,0.0,71.0,61.0,8.0,10.0,No,2020-06-11 11:00:00,
207,143,37.772859999999994,-122.40655,0,0.0,0,0,1,0,0,0,0,0,1,3,2020-06-11 11:36:07,2020-06-11,11,11:36,2020,11,6,11,Mostly Cloudy,76.0,0.0,76.0,50.0,13.0,10.0,No,2020-06-11 11:00:00,
208,143,37.772859999999994,-122.40655,0,0.0,0,0,1,0,0,0,0,0,1,3,2020-06-11 11:36:07,2020-06-11,11,11:36,2020,11,6,11,Mostly Cloudy,70.0,0.0,70.0,59.0,12.0,10.0,No,2020-06-11 11:00:00,
209,144,37.740299,-122.407848,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-04-10 07:02:00,2020-04-10,7,07:02,2020,10,4,7,Fair,53.0,0.0,53.0,83.0,9.0,10.0,No,2020-04-10 07:00:00,
210,145,37.76197,-122.40578000000001,0,0.069,0,0,1,0,0,0,0,0,1,2,2017-05-18 13:18:09,2017-05-18,13,13:18,2017,18,5,13,Partly Cloudy,,,73.9,37.0,9.2,10.0,No,2017-05-18 13:00:00,
211,146,37.74842,-122.40411,0,0.057,0,0,0,0,0,0,0,0,1,2,2016-08-04 10:09:00,2016-08-04,10,10:09,2016,4,8,10,Overcast,,,59.0,78.0,8.1,10.0,No,2016-08-04 10:00:00,
212,147,37.74302,-122.47566,0,0.0,1,0,0,0,1,0,0,1,1,3,2020-05-31 14:40:02,2020-05-31,14,14:40,2020,31,5,14,Cloudy,66.0,0.0,66.0,60.0,15.0,10.0,No,2020-05-31 14:00:00,
213,148,37.711315,-122.395523,0,0.01,0,0,1,0,0,0,0,0,1,2,2016-05-25 10:56:19,2016-05-25,10,10:56,2016,25,5,10,Mostly Cloudy,,,62.1,65.0,4.6,10.0,No,2016-05-25 10:00:00,
214,148,37.711315,-122.395523,0,0.01,0,0,1,0,0,0,0,0,1,2,2016-05-25 10:56:19,2016-05-25,10,10:56,2016,25,5,10,Overcast,,,59.0,72.0,8.1,10.0,No,2016-05-25 10:00:00,
215,149,37.772163,-122.40663899999998,0,0.01,0,0,0,0,0,0,0,0,1,3,2016-12-06 00:24:43,2016-12-06,0,00:24,2016,6,12,0,Mostly Cloudy,,,50.0,63.0,5.8,10.0,No,2016-12-06 00:00:00,
216,150,37.78699500000001,-122.38987,0,0.0,0,0,0,0,0,0,0,0,1,3,2016-06-18 21:26:33,2016-06-18,21,21:26,2016,18,6,21,Clear,,,66.0,63.0,8.1,10.0,No,2016-06-18 21:00:00,
217,151,37.813084,-122.36168700000002,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-04-03 06:13:08,2020-04-03,6,06:13,2020,3,4,6,Fair,42.0,0.0,44.0,85.0,5.0,10.0,No,2020-04-03 06:00:00,
218,151,37.813084,-122.36168700000002,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-04-03 06:13:08,2020-04-03,6,06:13,2020,3,4,6,Fair,44.0,0.0,44.0,85.0,3.0,10.0,No,2020-04-03 06:00:00,
219,152,37.75254,-122.40301000000001,0,0.37,0,0,1,0,0,0,0,0,1,2,2017-04-21 12:46:24,2017-04-21,12,12:46,2017,21,4,12,Partly Cloudy,,,68.0,47.0,9.2,10.0,No,2017-04-21 12:00:00,
220,153,37.818816999999996,-122.47847900000001,0,0.7440000000000001,0,0,0,0,0,0,0,0,1,2,2018-02-19 12:47:00,2018-02-19,12,12:47,2018,19,2,12,Mostly Cloudy,,,51.1,41.0,9.2,10.0,No,2018-02-19 12:00:00,
221,154,37.808498,-122.36685200000001,0,0.0,0,0,0,0,0,0,1,0,1,3,2018-02-25 12:41:14,2018-02-25,12,12:41,2018,25,2,12,Partly Cloudy,,,54.0,49.0,5.8,10.0,No,2018-02-25 12:00:00,
222,155,37.787991999999996,-122.39360900000001,0,0.0,1,0,0,0,0,0,0,1,1,2,2019-11-05 09:43:00,2019-11-05,9,09:43,2019,5,11,9,Fair,55.0,0.0,55.0,86.0,5.0,4.0,No,2019-11-05 09:00:00,
